"date";"MMM.Open";"AXP.Open";"AMGN.Open";"AAPL.Open";"BA.Open";"CAT.Open";"CVX.Open";"CSCO.Open";"KO.Open";"DOW.Open";"GS.Open";"HD.Open";"HON.Open";"IBM.Open";"INTC.Open";"JNJ.Open";"JPM.Open";"MCD.Open";"MRK.Open";"MSFT.Open";"NKE.Open";"PG.Open";"CRM.Open";"TRV.Open";"UNH.Open";"VZ.Open";"V.Open";"WBA.Open";"WMT.Open";"DIS.Open"
"2019-07-10";166,190002;126,699997;182,169998;50,462502;354,48999;134,729996;124,110001;56,689999;51,799999;48,34;207,179993;210,720001;176,119995;133,843216;47,919998;141,779999;113,370003;212,25;80,916031;137,130005;88,480003;113,459999;154,570007;154,309998;246,820007;56,700001;178,580002;55,779999;113,120003;142,399994
"2019-07-11";166,300003;126,980003;180,860001;50,827499;352,619995;133,199997;125,68;57,369999;51,990002;47,73;206,199997;212,25;174,830002;134,598465;48,560001;140,940002;113,370003;214,470001;79,675575;138,199997;87,709999;113,660004;156,820007;152,970001;255,800003;57,220001;180,119995;56,560001;113,339996;144,009995
"2019-07-12";170,100006;127,550003;177,820007;50,612499;360;134,710007;125,379997;57,580002;52,25;48,459999;212;215;174,75;135,678772;49;140,119995;114,129997;212,690002;77,14695;138,850006;88,18;114,07;159,399994;152,919998;261,630005;57,060001;181,350006;56,25;114,089996;144,149994
"2019-07-15";173,380005;128,25;174,899994;51,022499;360,5;138,380005;126,059998;58;52,279999;49,77;214,110001;218,949997;177,360001;136,606125;50;135,389999;115,540001;213,630005;76,908394;139,440002;89,059998;115,07;158,759995;153,169998;265,059998;57,290001;180,559998;55,959999;114,669998;145,130005
"2019-07-16";172,75;129,220001;176,339996;51,147499;361,26001;139,410004;125,5;58,130001;51,959999;50,950001;214,800003;217,300003;175;136,87381;49,91;132,929993;113,480003;213,529999;77,595421;138,960007;89,5;115,720001;159,960007;154,880005;265,329987;57,630001;180,369995;56,080002;115,330002;144,75
"2019-07-17";176,350006;128,020004;178,139999;51,012501;362,75;138,199997;124,660004;57,57;52,220001;52,16;213,830002;216,729996;174,570007;137,294449;49,5;132,490005;114,43;213,979996;78,206108;137,699997;88,419998;115,730003;157,679993;154,039993;264;57,560001;179,559998;55,689999;114,809998;144,600006
"2019-07-18";174,419998;126,690002;177,130005;51;367,600006;134,869995;124,120003;57,049999;52,040001;51,549999;212,710007;215,5;170,600006;136,233276;49,279999;132,130005;113,93;214,080002;78,635498;135,550003;87,629997;114,93;157;152,350006;265,640015;57,220001;178,630005;54,299999;114,349998;142,460007
"2019-07-19";173,009995;126,800003;180,669998;51,447498;370,670013;134,220001;124,68;57,810001;52,139999;51,77;214,020004;214,669998;174,039993;143,365204;49,959999;132,25;114,889999;215,580002;78,912216;140,220001;87,730003;115,5;159,729996;151,649994;261,100006;57,380001;181,839996;54,860001;115;142,240005
"2019-07-22";172,809998;124,75;177,830002;50,912498;376,940002;136,369995;125,370003;57,459999;51,52;51,504002;213,399994;213;173,020004;143,556412;50,009998;130;112,910004;213,789993;77,938934;137,410004;86,559998;115,040001;157,649994;150,169998;258,140015;56,560001;179,639999;54,66;114,099998;141,25
"2019-07-23";176;126,379997;176,429993;52,115002;374,269989;135,929993;125,239998;58,060001;53,25;51;214,949997;212,570007;175,210007;143,94838;52;128,610001;114,879997;215,740005;77,748093;139,759995;86,639999;115,709999;157,979996;148,5;254,470001;55,450001;180,889999;54,139999;113,120003;141,649994
"2019-07-24";176,929993;127,709999;176,020004;51,9175;370,279999;130,979996;125,870003;57,580002;54,119999;52,5;219,25;213,190002;174,25;143,518158;51,98;128,880005;115,580002;213,839996;78,244278;138,899994;86,650002;113,849998;155,979996;147,600006;252,789993;55,610001;180,789993;54,639999;112,029999;141,399994
"2019-07-25";187,009995;127,809998;175,779999;52,2225;356,179993;131,080002;127;57,360001;53,630001;51,639999;221,770004;214,279999;174,550003;143,231354;52,509998;130,059998;116,889999;212,360001;77,719467;140,429993;86,82;111,480003;160,119995;147,949997;251,130005;56,169998;183,869995;55,200001;112,18;141,399994
"2019-07-26";177,630005;127,089996;174,270004;51,869999;346,200012;134,449997;125,239998;56,68;53,34;50,27;220,449997;215,529999;173,520004;144,359467;52,689999;131,300003;115,769997;217,949997;77,843513;140,369995;87,440002;113,209999;159,559998;148,360001;249,020004;56,48;182,410004;54,860001;112,120003;143,740005
"2019-07-29";173,830002;126,910004;175,270004;52,115002;344,98999;133,490005;123,480003;56,689999;54,169998;48,52;221;216,789993;173,860001;144,46463;51,529999;131;116,459999;216;78,339699;141,5;87,650002;114,730003;160,399994;149,669998;252,839996;57,09;183,889999;55,09;112,839996;145,589996
"2019-07-30";175,660004;126,57;174,919998;52,189999;339,839996;133,320007;124,099998;56,849998;53,959999;47,779999;218,490005;217,520004;174,220001;143,403442;51,709999;132,470001;115,190002;214,289993;80,143127;140,139999;86,82;119,82;155,339996;148,130005;252,660004;57,310001;182,539993;54,990002;112,059998;145,759995
"2019-07-31";177,649994;126,529999;180;54,105;348,48999;132,899994;123,709999;56,330002;53,509998;48,490002;221,240005;216,350006;173,479996;143,116638;51,509998;131,639999;116,099998;212,080002;79,10305;140,330002;87,089996;119,660004;157,389999;148,279999;256,320007;56,549999;181,789993;55,279999;111,910004;144,990005
"2019-08-01";174,789993;123,769997;186,399994;53,474998;341,910004;131,639999;122;55,84;52,779999;48,150002;219,350006;214,139999;171,889999;142,351822;50,52;130,259995;115,330002;211,179993;79,255722;137;85,260002;118,559998;154,729996;146,289993;249,190002;57,110001;179,190002;54,599998;110,32;143,339996
"2019-08-02";172,860001;123,919998;186;51,3825;334,559998;126,550003;121,779999;54,220001;51,91;46,689999;211,580002;211,860001;168,889999;142,476105;49,09;130,860001;112,400002;211,300003;80,03817;138,089996;82,529999;116,510002;149,800003;146,5;249,690002;55,110001;178;54,189999;109,739998;140,990005
"2019-08-05";168,949997;122,459999;185,580002;49,497501;332,459991;122,110001;119,190002;52,389999;52,389999;45,060001;205,820007;209,529999;165,179993;138,604202;47,759998;130,910004;110,790001;213,639999;80,009544;133,300003;79,660004;116,089996;141,339996;146,279999;248,130005;55,299999;172,009995;53,470001;108;139,139999
"2019-08-06";164,820007;121,059998;181,100006;49,077499;333,98999;122,779999;118,720001;51,950001;51,869999;45,110001;203,559998;205,009995;163,369995;135,783936;47,150002;130,339996;110,050003;210,5;79,312981;133,800003;79,849998;113,650002;143,789993;143,720001;245,929993;55,220001;171,789993;52;106,190002;140,410004
"2019-08-07";162;120,919998;183,039993;48,852501;328,600006;120;117,550003;51,830002;52,27;44,099998;201,110001;206,039993;162,960007;132,638626;46,299999;129,360001;108;213,259995;80,35305;133,789993;80,5;113,75;140,929993;144,25;246,270004;54,75;171,5;51,040001;107,019997;134,929993
"2019-08-08";164,369995;123,849998;183,470001;50,049999;331,299988;121;119,489998;52,790001;53,209999;45,196999;207,169998;209,699997;164,589996;132,361374;46,16;130,979996;109,050003;217,309998;80,868324;136,600006;81,809998;115,519997;143,520004;147,860001;246,190002;55,360001;177,460007;52,66;108,010002;137,899994
"2019-08-09";164,539993;125,580002;185,149994;50,325001;334,059998;121,510002;123,110001;52,779999;53,790001;46,419998;205,619995;211,449997;166,889999;133,145309;46,939999;131,800003;109,349998;218,080002;81,202293;138,610001;83,139999;117,620003;143,610001;148,5;247,720001;55,650002;179,669998;52,82;108,059998;137,100006
"2019-08-12";163,020004;124,989998;197,899994;49,904999;333,679993;118,949997;123,010002;52,27;53,279999;46,389999;203,279999;208,100006;165,419998;129,694077;45,759998;131,5;108,440002;220,440002;81,32634;137,070007;81,410004;116,779999;141,550003;148,539993;246,789993;55,849998;177,440002;52,779999;106,720001;137,309998
"2019-08-13";162,559998;123,860001;203,429993;50,255001;331,820007;116,940002;121,010002;51,470001;52,900002;45,779999;201,509995;206,309998;164,910004;127,915871;45,490002;132,300003;107,949997;220;81,545799;136,050003;81,169998;116,510002;140,929993;146,630005;241,679993;55,639999;174,389999;51,939999;105,25;135
"2019-08-14";162,5;124,349998;202,809998;50,790001;328,350006;116,580002;120,019997;52,119999;53,34;45,799999;199,800003;204,460007;166,029999;128,021027;46,060001;132,529999;106,300003;218,949997;81,459923;136,360001;81,239998;116,459999;141,289993;146,740005;246,729996;56,040001;176,240005;52,439999;105,480003;135,059998
"2019-08-15";158,059998;122,650002;200;50,865002;323;115,080002;117,239998;47,360001;53,43;44,34;195,910004;203;163,320007;125,449333;46,099998;130,169998;104,82;216;79,694656;134,389999;80,93;116,800003;141,100006;143,440002;244,350006;55,529999;174,259995;50,799999;112,529999;133,5
"2019-08-16";157,839996;123,5;201,830002;51,07;330,220001;116,25;116,400002;46,419998;53,98;43,290001;197,029999;203,75;163,809998;127,189293;46,34;131,470001;106,370003;219,179993;80,582062;134,880005;80,089996;118,059998;143,059998;146,179993;245,380005;56,470001;178;49,630001;114,080002;134,020004
"2019-08-19";163,710007;126,099998;203,229996;52,654999;334,179993;118,220001;117,129997;47,900002;54,439999;45,360001;203,809998;206,979996;167,210007;128,94838;47,459999;132,5;109,629997;219,990005;81,669846;137,850006;82;119,970001;145,600006;148,399994;247,490005;56,970001;180,419998;50,630001;114,349998;136,789993
"2019-08-20";163,110001;123,629997;205,899994;52,720001;332,470001;117,589996;117,129997;48,540001;54,619999;45,25;200,210007;213,5;165,610001;129,292542;47,029999;131,960007;107,849998;218,860001;82,07061;138,210007;80,720001;120,050003;144,160004;147,630005;244,210007;56,900002;179,429993;51,209999;113,860001;133,330002
"2019-08-21";162,690002;122,5;204,449997;53,247501;335,480011;118;117,790001;48,5;54,25;43,849998;202,740005;218,729996;165;129,024857;47,110001;131,699997;108,209999;219,899994;82,337784;138,550003;81,940002;119,269997;146,899994;146,75;240,190002;56,779999;180,690002;51,040001;113,980003;134,610001
"2019-08-22";162;123,309998;205,270004;53,297501;342,429993;118,330002;118,660004;49,240002;54,119999;43,32;202,279999;220,050003;164,679993;128,766724;47,279999;131,600006;108,370003;220,539993;82,776718;138,660004;83;119,080002;149,490005;147,639999;240,350006;56,650002;181,949997;51,150002;112,199997;136,199997
"2019-08-23";160,080002;122;203,089996;52,357498;355,350006;116,25;116,480003;47,900002;54,419998;42;200,809998;219,899994;161,479996;127,753349;46,349998;131,070007;108;219,169998;82,270988;137,190002;82,019997;119,139999;157,699997;147,330002;232,899994;56,790001;179,550003;50,540001;111,620003;135,509995
"2019-08-26";157,009995;118,330002;200,600006;51,465;365,040009;115,059998;115,919998;47,049999;54;41,27;198,270004;218,460007;157,869995;125,286804;45,82;127,419998;106,620003;216,080002;81,469467;134,990005;81,440002;117,75;153,509995;145,600006;232,520004;56,009998;176,410004;49,98;111,559998;134,190002
"2019-08-27";157,330002;119,089996;206,539993;51,965;359,420013;115,160004;116,269997;47,540001;54,700001;41,189999;200,330002;219,550003;158,110001;125,430206;45,869999;129,880005;107,349998;217,580002;82,46183;136,389999;82,629997;119,989998;154,259995;148,259995;231,720001;57,5;178,320007;50,439999;112,419998;135,770004
"2019-08-28";155,100006;117,029999;205,509995;51,025002;353,309998;112,860001;116,410004;46,529999;54,66;41,150002;196,570007;217,880005;157,169998;124,703636;45,700001;127,860001;105,080002;216,619995;81,354965;134,880005;81,900002;120,459999;152,5;146,880005;222,419998;57,200001;176,990005;49,259998;112,279999;134,059998
"2019-08-29";159,300003;120,459999;209;52,125;363,850006;116,620003;117,190002;47,59;55,259998;42,330002;201,360001;223,899994;161,479996;128,27916;46,459999;128,839996;108,139999;219,830002;83,082062;137,25;84,220001;121,790001;153,399994;147,570007;228,419998;58,240002;180,399994;50,34;114,199997;138,119995
"2019-08-30";161,570007;121,470001;208,990005;52,540001;364,369995;119,019997;117,980003;47,52;55,16;42,830002;204,850006;228,429993;165;129,617584;47,240002;128,270004;109,839996;219,800003;83,129768;139,149994;85,699997;121,959999;156,419998;147,669998;233,669998;57,990002;181,990005;50,68;115;138,289993
"2019-09-03";161,399994;119,860001;207,300003;51,607498;354,109985;117,900002;115,769997;46,630001;54,98;42,139999;201,100006;226,449997;163,509995;128,919693;47,119999;127,989998;108,980003;217,929993;82,290077;136,610001;84;119,790001;154,210007;146,240005;231,740005;57,900002;180,520004;51,25;113,68;136,369995
"2019-09-04";159,830002;118,419998;206,699997;52,0975;357,679993;118,419998;117,480003;47,02;55,349998;42,59;201,490005;223,949997;165,179993;129,741867;47,560001;129,490005;109,449997;217,5;83,148857;137,300003;85,580002;121,849998;154,089996;148,460007;231,949997;58,240002;180,899994;50,73;115,690002;136,740005
"2019-09-05";162,5;119,5;206,630005;53;360,140015;120,5;118,010002;48,02;55,75;43,150002;205,270004;226,300003;168,610001;132,217972;49,93;129,899994;111,25;220,210007;82,671753;139,110001;87,279999;123,239998;154,639999;151,75;230;58,580002;183,729996;51,799999;117,669998;138,919998
"2019-09-06";164,639999;121,139999;208,639999;53,512501;361,609985;123,709999;117,5;48,650002;55,439999;43,540001;207,059998;228,699997;170,949997;135,296371;50,25;128,880005;112,660004;219,809998;82,57634;140,029999;88,400002;123;153,970001;151,779999;230,169998;58,689999;184,740005;52,669998;115,440002;139,130005
"2019-09-09";165;121,209999;202,529999;53,709999;357,980011;123,389999;118,739998;48,970001;55,029999;43,529999;209,220001;231,5;171,889999;134,407272;51,060001;128;113,709999;220,5;82,53817;139,589996;88,940002;122,709999;151,660004;152,789993;229;59,490002;186,919998;52,650002;114,5;139,580002
"2019-09-10";166,160004;119,599998;200,809998;53,465;359;127,260002;120,230003;48,57;54,23;45,099998;213,5;232,25;168,630005;136,711288;51,330002;127,339996;116,300003;215,429993;78,616409;136,800003;88,260002;121,029999;148,770004;148,850006;231,449997;59,25;179,410004;55,57;115,989998;138,119995
"2019-09-11";169,860001;117,120003;197,130005;54,517502;368,73999;130,850006;122,209999;49,950001;54,290001;46,52;215,210007;232,929993;169,789993;138,479919;51,599998;129,860001;116,889999;209,690002;78,110687;135,910004;86,959999;119,860001;150,089996;145,860001;232,490005;59,900002;177,399994;57,34;116;135,559998
"2019-09-12";169,619995;119;196,089996;56,200001;383,709991;132;120,040001;50,279999;55,099998;47,07;216,380005;233,419998;171,529999;137,695984;53;131,360001;116,550003;211,899994;79,656487;137,850006;87,099998;122,650002;155,039993;147,179993;235;60,099998;176,850006;58;116,650002;136,839996
"2019-09-13";170,589996;119,239998;194,410004;55;377,390015;132,800003;122,25;50,009998;54,48;47,639999;220,350006;234,330002;168,929993;137,973236;52,759998;131,330002;119;212,5;79,169846;137,779999;88,25;121,82;154,320007;148,389999;232,990005;60,080002;178,649994;55,950001;117,160004;137,850006
"2019-09-16";171,210007;118,139999;196,160004;54,432499;378,140015;132,990005;124,860001;49,799999;54,099998;48,689999;217,820007;232,729996;167,039993;136,290634;51,900002;130,110001;118,900002;209,300003;78,67366;135,830002;87,089996;121,809998;151,649994;145,710007;232,820007;59,93;176,169998;55,349998;116,540001;136,289993
"2019-09-17";167,759995;117,900002;194,039993;54,990002;378,410004;132,589996;124,120003;49,98;54,099998;48,669998;215,800003;226,789993;166,490005;136,214142;52,049999;129,600006;118,419998;208;78,368324;136,960007;86,769997;119,629997;153;146,479996;233,070007;59,32;176,830002;55,34;115,32;135,800003
"2019-09-18";167,610001;118,589996;196,360001;55,264999;383,25;131,630005;123,550003;49,470001;54,200001;47,900002;214,830002;230,369995;165,889999;135,803055;52,130001;129,899994;118,32;210,649994;78,883591;137,360001;87,650002;121,269997;152,350006;145,839996;230,800003;59,610001;177,089996;54,639999;116,910004;136,410004
"2019-09-19";167,389999;118,610001;195,720001;55,502499;386,140015;131,470001;124,769997;49,349998;54,23;48,119999;217,580002;231,149994;168,080002;136,195023;51,700001;129,630005;119,699997;210,380005;79,21756;140,300003;88,400002;121,389999;153,520004;146,800003;232;59,98;176,199997;54,639999;117,400002;137
"2019-09-20";167,429993;117,830002;196;55,345001;384,109985;130,009995;124;49,290001;54,689999;47,470001;214,660004;227,990005;167,600006;136,950287;51,599998;131;119,739998;210,339996;80,85878;141,009995;88;122,129997;154,690002;146,559998;234,770004;60,27;177,399994;54,389999;117,349998;133,029999
"2019-09-23";165,490005;116,360001;197,75;54,737499;376,609985;127,339996;123,550003;49,66;53,91;47,389999;212,850006;224,160004;166,740005;134,980881;50,830002;131,020004;117,779999;209,059998;81,020988;139,229996;86,980003;122,199997;154,149994;146,179993;229,770004;60,130001;172,899994;54,939999;116,610001;131,990005
"2019-09-24";167,050003;118,889999;198,979996;55,2575;379,540009;128,740005;124,669998;49,75;54,25;47,779999;214,039993;228,139999;167,789993;136,233276;51,099998;132,100006;118,75;212,5;80,677483;140,360001;88,449997;123,699997;154,279999;146,889999;229,380005;60,549999;176,110001;54,669998;118,25;134,009995
"2019-09-25";164,759995;117,860001;197,580002;54,637501;384,910004;125,849998;123,480003;49,049999;54,439999;46,549999;207,960007;226,589996;165,929993;135,506699;49,75;131,5;117,269997;212,020004;79,64695;137,5;91,779999;123,559998;152,050003;146,850006;224,279999;60,580002;173,800003;53,689999;118,470001;131,789993
"2019-09-26";164;119,309998;195,910004;55;387,100006;126,790001;123,260002;49,43;54,470001;47,509998;209,050003;229,679993;166,869995;136,87381;50,98;131,089996;117,879997;214,220001;79,790077;139,440002;91,620003;123,639999;152,419998;146,899994;223,039993;60,139999;175,649994;54,700001;118,800003;133,139999
"2019-09-27";164,479996;119,129997;195,559998;55,134998;388,190002;127;119,510002;49;54,560001;47,400002;209,850006;231,610001;167,860001;138,05928;50,630001;128,610001;117,959999;213,059998;80,03817;140,149994;91,849998;124,410004;153,119995;148,539993;218,179993;60,560001;176,699997;54,240002;119,209999;130,100006
"2019-09-30";165,210007;119,050003;192,800003;55,224998;383;126,339996;118,540001;48,950001;54,150002;47,259998;209,710007;230,190002;168,830002;137,40918;51,189999;129,070007;118,360001;213,160004;79,398857;138,050003;92,529999;124,57;147,949997;147,979996;213,639999;60,490002;174,169998;54,610001;118,669998;130,350006
"2019-10-01";165;118,699997;192,580002;56,267502;381,700012;127,400002;119,269997;49,650002;54,529999;47,939999;207,009995;233,009995;169,550003;139,187378;51,970001;130,020004;118,400002;211,130005;80,324425;139,660004;94,129997;124,360001;149,490005;149,270004;219,190002;60,400002;173,020004;55,259998;118,849998;130,800003
"2019-10-02";157,059998;115,760002;193,580002;55,764999;371,850006;121,150002;115,059998;47,349998;54,209999;44,669998;201,690002;230,600006;162,139999;135,936905;50,310001;132,759995;114,809998;207,929993;79,265266;136,25;91,470001;123,199997;146,059998;144,830002;216,149994;59,700001;172,639999;54,529999;117,400002;128,509995
"2019-10-03";155,139999;112,199997;189,600006;54,607498;366,209991;119,339996;112,059998;46,32;53,5;44,849998;197,610001;225;160,610001;135,391968;49,5;131,639999;112,269997;206,820007;78,177483;134,949997;91,309998;121,669998;144;142,119995;215,630005;59;169,910004;52,830002;115,879997;128,600006
"2019-10-04";155,229996;112,660004;193,139999;56,41;372,25;119,720001;113,599998;47,25;54;45,18;196,990005;227,169998;162;135,812622;50,349998;131,339996;112,339996;210,830002;79,599236;136,75;92,220001;122,190002;148,279999;142;216,839996;58,970001;174,679993;52,740002;116,400002;128,690002
"2019-10-07";155;113,910004;194,539993;56,567501;374,059998;120,849998;113,959999;47,470001;54,330002;45,080002;200,789993;227,509995;163,279999;136,00383;50,700001;133,089996;114,190002;211,100006;81,135498;137,139999;92,5;123,529999;147,279999;144,639999;219,050003;59,919998;174,660004;52,830002;118,099998;130,270004
"2019-10-08";152,330002;112,830002;196,550003;56,455002;371,049988;118,790001;112,110001;47,5;53,880001;44,75;197,600006;225,360001;161,320007;134,072662;50,16;132,449997;113,059998;210,979996;79,952293;137,080002;90,449997;122,660004;147,539993;142,429993;219,490005;60,119999;173,570007;52,349998;116,809998;129,899994
"2019-10-09";152,339996;113,25;198,679993;56,7575;376;119,489998;112,589996;46,919998;54,060001;44,389999;198,190002;228,5;160,630005;133,623322;50,470001;131,139999;112,669998;211,699997;80,314888;137,460007;92,410004;121,809998;147,270004;141,399994;221,710007;59,400002;174,110001;52,610001;118,18;129,100006
"2019-10-10";150,949997;114,809998;198;56,982498;373,700012;120,040001;113,529999;46,049999;53,549999;44,330002;197,589996;229,339996;159,860001;133,623322;50,41;128,949997;113,139999;211,759995;80,286263;138,490005;93,5;121,330002;146,839996;141,160004;218,190002;59,259998;173,889999;52,240002;118,900002;129,220001
"2019-10-11";154,130005;116,739998;200,229996;58,237499;373;125,610001;115,690002;46,669998;53,650002;45,75;203,720001;234,320007;163,009995;136,491394;52;131,139999;116,029999;213,029999;80,438934;140,119995;94;122,040001;148,139999;143,160004;225,539993;60;176,869995;53,450001;119,919998;130,300003
"2019-10-14";158,039993;116,139999;201,25;58,724998;374,25;126,809998;115,580002;46,549999;53,490002;46,720001;203,830002;234,220001;163,619995;136,05162;51,900002;131,360001;115,849998;208;80,505722;139,690002;94,199997;121,620003;149,399994;142,429993;221,630005;59,93;177,380005;53,740002;119,849998;130,130005
"2019-10-15";159,350006;117,029999;203,460007;59,0975;372,579987;127,989998;115,849998;46,25;53,43;46,82;202;234,690002;163,520004;136,271515;51,93;133;118,849998;209,559998;81,011452;140,059998;95;120,190002;149,660004;143,490005;232,690002;59,68;178,130005;53,759998;119,330002;130,009995
"2019-10-16";163,100006;117,629997;204,149994;58,342499;370,220001;131;116,230003;46,360001;53,459999;47,490002;206,169998;235,419998;163,610001;136,223709;52,349998;134,899994;119,959999;207;81,164124;140,789993;94,089996;117,669998;147,259995;142,839996;236,289993;60,139999;177,919998;54,48;119,309998;129,759995
"2019-10-17";163,139999;118,010002;201,589996;58,772499;372,420013;130,970001;115,610001;47,150002;53,689999;47,439999;208,289993;236,360001;166,300003;129,063095;52,639999;135,960007;120,75;208,5;80,553436;140,949997;95,57;117,309998;147,580002;142,610001;238,690002;60,23;178,889999;54,98;119,669998;132,529999
"2019-10-18";163,559998;119,730003;204,110001;58,647499;369;130,149994;115,139999;47,099998;55;47,91;204,990005;236,990005;167,149994;128,317398;51,75;133,309998;120;206,800003;79,875954;139,759995;94,809998;116,550003;146,300003;140,759995;244,449997;60,349998;177,899994;56,02;120,449997;132,369995
"2019-10-21";165,470001;117,550003;203,570007;59,380001;332,890015;131,949997;115,550003;47,139999;54,450001;48,59;208,669998;238,259995;166,970001;126,778206;51,52;128,669998;122,050003;209,699997;81,078247;138,449997;96,610001;117,419998;144,100006;141,990005;245,020004;61,009998;176;55,150002;119,300003;131,440002
"2019-10-22";166,270004;118,669998;204,630005;60,290001;336,070007;132,589996;116,629997;47,5;54,23;47,080002;209,589996;237,300003;168,699997;126,72084;51,900002;128,759995;123,449997;205,089996;78,244278;138,970001;96,059998;124;145,050003;132,570007;243,639999;61,23;177;54,880001;119,75;133,149994
"2019-10-23";167,410004;118,419998;204,229996;60,525002;345;134,229996;117,400002;47,470001;54,060001;46,779999;209,220001;236,660004;169,940002;127,648186;51,369999;129,660004;124,199997;200,110001;77,566795;136,880005;95,029999;121,989998;142,110001;130,070007;248,389999;60,599998;170,990005;53,860001;119,169998;132,449997
"2019-10-24";165,160004;116,440002;203,949997;61,127499;341,700012;135,089996;118,470001;47,23;54,57;48,650002;211,610001;234,809998;169,960007;128,900574;52,09;130,419998;125,290001;199,539993;79,303436;139,389999;92,68;123,760002;146,589996;132,339996;248,029999;60,880001;173,419998;54,59;119,150002;131,520004
"2019-10-25";162,509995;116,360001;202,589996;60,790001;342,920013;135;117,769997;46,540001;54,549999;49,779999;210,179993;233,490005;171,240005;128,221802;54,189999;127,830002;125;196,100006;78,501907;139,339996;91,440002;124,82;147,050003;131,050003;243,910004;60,599998;174,929993;54,200001;119;130,5
"2019-10-28";166,479996;118,639999;203,169998;61,855;341,5;139,970001;119,080002;47,150002;53,740002;50,75;216,320007;234,949997;171,970001;130,019119;56,380001;128,619995;126,57;194,979996;78,940842;144,399994;91,059998;123,480003;151,199997;130,75;245,259995;60,450001;178,929993;56,040001;119,25;131,449997
"2019-10-29";168,029999;118,089996;205,259995;62,2425;340,190002;139,380005;117,970001;47;53,389999;50,959999;217,220001;236,839996;172,100006;129,46463;56,369999;129,699997;126,059998;192;80,200378;144,080002;90,849998;123,199997;154,779999;129,050003;247,039993;60,110001;179,800003;55,549999;118,5;130,5
"2019-10-30";168,229996;117,440002;206,350006;61,189999;346,630005;141;118,18;47,299999;53,52;51,200001;217,020004;233,509995;173,240005;127,94455;56,32;133,300003;126,050003;193,289993;81,106873;143,520004;89,449997;123,989998;155,740005;129,100006;252,169998;60,459999;177,789993;56,150002;117,18;129,690002
"2019-10-31";168,509995;117,790001;210,100006;61,810001;344,700012;139,369995;115,860001;47,599998;53,959999;50,880001;215,149994;236,860001;174,169998;129,168259;56,330002;132,380005;125,489998;197,399994;82,156487;144,899994;90;124,790001;156,559998;129,410004;254,380005;60,799999;179,25;55,880001;117,93;129,529999
"2019-11-01";166,940002;118,410004;214,259995;62,384998;340,589996;139,369995;115,489998;46,849998;54,630001;50,98;215,259995;236,070007;174,289993;128,585083;55,939999;132,050003;126,199997;197,779999;83,082062;144,259995;90,18;124,830002;157,910004;131,520004;253,990005;61,290001;180,130005;55,080002;117,919998;130,990005
"2019-11-04";171,619995;119,620003;218,729996;64,332497;346,459991;145,350006;117,230003;47,5;53,959999;52,650002;219,699997;238,270004;176,600006;130,248566;56,93;131,800003;129,080002;190,160004;81,669846;144,830002;90,129997;123,919998;160,940002;131,139999;253,630005;59,68;182,080002;57,900002;118,400002;134,119995
"2019-11-05";175;119,839996;215,919998;64,262497;355,230011;146,860001;121,230003;47,59;52,889999;54,009998;220,800003;234,740005;179,770004;131,73996;57,470001;130,529999;129,389999;189,649994;79,837784;144,970001;90,150002;118,830002;157,589996;130,190002;253,740005;59,700001;179,070007;59,990002;117,68;132,770004
"2019-11-06";174,910004;118,889999;215,449997;64,192497;358,859985;146,470001;121,940002;47,810001;52,529999;54,16;218,009995;232,830002;180,679993;131,931168;57,490002;130,419998;128,690002;193,300003;79,732826;144,369995;90,639999;119,099998;158,940002;131,279999;249,710007;59,700001;176,369995;61,689999;118,830002;131,600006
"2019-11-07";175,729996;120,269997;216,910004;64,684998;356,119995;147,389999;121,129997;48,610001;52,880001;54,939999;220,770004;234;181,800003;131,806885;58;131,729996;130,429993;195,720001;79,417938;143,839996;90,470001;120,339996;158,929993;132,699997;251,949997;60,259998;177,350006;59,82;120;132,350006
"2019-11-08";174,580002;121,010002;218,210007;64,672501;356,399994;146,660004;120,970001;48,419998;52,459999;55,5;223;232,800003;179,660004;131,529633;57,849998;131,300003;129,880005;194,600006;79,112595;143,979996;90,279999;119,849998;159,25;132,729996;256,769989;60,049999;178,380005;58,73;120,309998;140,220001
"2019-11-11";172,5;120,760002;220,240005;64,574997;349,040009;146,740005;120,199997;48,009998;52,330002;55,549999;220,899994;230,5;180,690002;131,166351;57,970001;132,270004;129,600006;193,630005;79,351143;145,339996;89,370003;119,480003;161,220001;133;255,050003;59,299999;178,5;62,639999;118,699997;137,5
"2019-11-12";170,360001;120,870003;221,309998;65,387497;366,48999;148,110001;121,290001;48,290001;51,91;56;218,559998;232,149994;181,169998;129,894836;58,400002;132;129,630005;193;79,751907;146,279999;90,309998;119,489998;162;133,690002;253,589996;59,91;179,940002;62,299999;119,599998;138,029999
"2019-11-13";170,110001;120,269997;220,429993;65,282501;361,869995;144,360001;120,459999;48,240002;52,18;54,189999;218,389999;232,089996;180,789993;129,435944;57,869999;131,039993;128,130005;193,770004;80,677483;146,740005;89,730003;119,900002;163,050003;132,699997;254,869995;59,150002;179,399994;62,630001;119,160004;138,580002
"2019-11-14";169,979996;120;218,220001;65,9375;363,100006;144,210007;121,849998;45,560001;52,529999;53,299999;218,789993;235;180,669998;128,231354;57,610001;131,029999;127,720001;195,229996;81,030533;147,020004;91,489998;120,620003;163,029999;133,839996;253,800003;58,93;179;62,299999;124,599998;148
